id,EAP,HPL,MWS
id01473,0.59393656,0.27407536,0.1319881
id07169,0.055236876,0.04845552,0.8963076
id05484,0.0018736545,0.00053550204,0.9975909
id18452,0.88178337,0.10490563,0.013310962
id27490,0.3606928,0.600444,0.038863212
id11050,0.778741,0.11029359,0.11096542
id07588,0.082638815,0.0014746668,0.91588646
id21194,0.99777156,0.0015896433,0.000638744
id07282,0.0040272074,0.0013050977,0.99466777
id03652,0.99732214,0.0011640282,0.0015138822
id04009,0.017509287,0.8967444,0.08574629
id27188,0.86737925,0.045702334,0.08691836
id19554,0.8679684,0.0052194274,0.1268122
id04072,0.9845212,0.012418079,0.0030607407
id19023,0.5072904,0.34593567,0.1467739
id08801,0.0012916754,0.001723762,0.99698454
id08893,0.6165973,0.028438432,0.35496423
id03644,0.0017382533,0.994265,0.003996715
id00579,0.28701687,0.09603858,0.61694455
id15631,0.8096615,0.18266965,0.0076688863
id07828,0.29798883,0.4853074,0.21670376
id00411,0.016491523,0.9718319,0.011676527
id26553,0.6498737,0.21783763,0.13228872
id05221,0.002728846,0.0036433502,0.9936278
id20958,0.96318144,0.022194989,0.014623631
id19691,0.9937323,0.00069048186,0.0055771777
id10400,0.9988065,0.0008672316,0.00032623755
id16157,0.0031177972,0.0015557782,0.9953264
id26110,0.042241488,0.94186074,0.015897803
id26270,0.5970878,0.3944196,0.00849257
id04157,0.99543816,0.0033358918,0.0012259176
id24711,0.07104454,0.030366275,0.8985892
id05534,0.32064635,0.013085582,0.66626805
id21712,0.16185568,0.795799,0.042345345
id03280,0.018292299,0.010166997,0.9715407
id14997,0.03285207,0.0006185563,0.96652937
id21964,0.0075023696,0.0008446648,0.991653
id20963,0.0018386927,0.00016732357,0.99799395
id08635,0.37231067,0.6083338,0.019355498
id16390,0.06530016,0.7936921,0.14100774
id16486,0.8288776,0.029746456,0.14137594
id14367,0.007525605,0.13171044,0.86076397
id10560,0.9991725,0.0002885194,0.0005389581
id14106,0.47974408,0.040675316,0.47958058
id09668,0.9855812,0.0013564355,0.013062296
id18250,0.9967584,0.0026836048,0.0005579464
id26648,0.9015567,0.040805176,0.057638187
id27314,0.911344,0.05530515,0.033350833
id04581,0.009520241,0.06437024,0.9261095
id06405,0.9386086,0.057683095,0.0037083111
id17908,0.00730354,0.00093233475,0.9917641
id07217,0.5182306,0.06643543,0.41533396
id17285,0.0026437398,0.0006814992,0.9966748
id19589,0.9450565,0.033078436,0.021865064
id15916,0.87179923,0.0576826,0.07051822
id26239,0.99799997,0.0008416919,0.0011583036
id20163,0.9628541,0.016745063,0.020400923
id22845,0.02668175,0.02441784,0.9489004
id11509,0.4586255,0.11486771,0.42650682
id26789,0.5765219,0.24369802,0.17978011
id24679,0.91686183,0.032673106,0.05046512
id19832,0.9966503,0.00071888027,0.002630883
id11724,0.9221147,0.0072909524,0.07059441
id01539,0.57392853,0.0133663425,0.41270506
id22039,0.42959768,0.36172393,0.20867835
id07621,0.0023634487,0.0023207038,0.9953159
id16398,0.0010930552,0.9975249,0.0013820722
id15932,0.7423297,0.016122863,0.24154744
id17054,0.00264466,0.9971306,0.00022481634
id23487,0.85531133,0.0026159673,0.14207269
id16099,0.0021732606,0.996497,0.0013297298
id25225,0.9749467,0.020163335,0.0048899404
id18173,0.13743193,0.70606893,0.15649915
id24856,0.99467766,0.003776173,0.001546222
id14760,0.009914721,0.48000193,0.5100833
id25291,0.9241753,0.06694265,0.00888208
id16267,0.971244,0.016665308,0.012090739
id07922,0.017162923,0.0044474564,0.9783896
id20870,0.45560667,0.018598584,0.52579474
id21780,0.27045316,0.66654134,0.06300546
id21309,0.35671046,0.2578915,0.38539806
id05849,0.97880346,0.014281566,0.0069150017
id16246,0.004329218,0.0005282025,0.9951426
id25081,0.0036163197,0.99391586,0.0024678179
id06468,0.68564546,0.28106079,0.033293795
id13842,0.15608409,0.49271235,0.35120353
id23976,0.03081827,0.014751354,0.9544304
id25649,0.9940639,0.00056284905,0.005373197
id26815,0.0027379454,0.99603915,0.0012229042
id09343,0.0058518173,0.0017710716,0.99237704
id03120,0.05223736,0.19972098,0.7480417
id16638,0.5857561,0.035085138,0.37915874
id18625,0.0014739054,0.0004091699,0.99811697
id01679,0.18425202,0.012078909,0.8036691
id17137,0.022262048,0.9712153,0.006522626
id14684,0.0037742367,0.0011267848,0.995099
id01671,0.569966,0.19264932,0.23738465
id27271,0.91704744,0.014999384,0.067953184
id16321,0.9979195,0.0016757074,0.00040482392
id07468,0.0002541374,0.99969304,5.2904757e-05
id20777,0.02641461,0.041140955,0.93244445
id26036,0.73071873,0.14078772,0.1284935
id23135,0.005539887,0.0023806896,0.99207944
id07669,0.008153423,0.06772598,0.9241206
id00142,0.004152294,0.9952466,0.0006011533
id12357,0.9925269,0.0012461232,0.0062270346
id08890,0.013976325,0.027326046,0.9586976
id21379,0.0059789973,0.9933775,0.00064349215
id12099,0.28076637,0.013602345,0.7056313
id06503,0.2613181,0.122558214,0.6161237
id14408,0.50790095,0.47851813,0.013580887
id17370,0.86781204,0.032763887,0.09942403
id25432,0.98302704,0.007932028,0.00904095
id10132,0.45535368,0.014293255,0.53035307
id27069,0.00493114,0.9903488,0.0047200797
id11515,0.43171266,0.32691348,0.24137387
id01323,0.97362703,0.008566022,0.01780688
id22520,0.0010169381,0.0013298406,0.9976532
id03293,0.015401551,0.0009933065,0.9836052
id19708,0.025331782,0.0062061064,0.96846217
id22346,0.98368824,0.008704927,0.0076068207
id27744,0.9935813,0.0033439414,0.0030747643
id04004,0.8892429,0.047486804,0.06327033
id09476,0.997148,0.0011245158,0.0017275445
id01582,0.009437592,0.007636904,0.98292553
id23782,0.38308725,0.43977216,0.17714062
id03403,0.0037529452,0.0008158542,0.9954312
id11119,0.02351655,0.9744678,0.0020156435
id16681,0.97072417,0.024725528,0.0045503173
id16399,0.9925863,0.0043822513,0.0030313756
id22630,0.9370552,0.045749545,0.017195284
id27950,0.7102162,0.06360235,0.22618142
id00046,0.9896171,0.0039766943,0.006406251
id25556,0.12449782,0.11769847,0.7578037
id16039,0.99724907,0.0014898378,0.0012610779
id09110,0.98842317,0.008087715,0.003489083
id19881,0.7881441,0.20260356,0.009252312
id21735,0.92848986,0.018321265,0.0531889
id02023,0.9982211,0.0014090019,0.0003699462
id01230,0.017377438,0.9817514,0.000871186
id14916,0.0046584937,0.004529317,0.9908121
id04944,0.80559456,0.12063982,0.07376556
id04349,0.16485521,0.04208753,0.7930572
id22580,0.0010170727,0.9982711,0.0007118075
id00343,0.68848634,0.274826,0.036687627
id14218,0.0026898913,0.99662906,0.00068097585
id10546,0.9781108,0.012982749,0.008906462
id05627,0.022124227,0.004409251,0.9734665
id13735,0.02421017,0.9577749,0.018014945
id01525,0.01023578,0.48506835,0.5046959
id25242,0.679784,0.022362083,0.29785395
id17077,0.6837536,0.05884892,0.25739747
id05672,0.70548815,0.12386073,0.17065114
id22404,0.0099964915,0.98863167,0.0013718547
id25704,0.021566706,0.9638955,0.014537858
id00903,0.9980987,0.0017591447,0.00014224896
id15496,0.7738222,0.15546873,0.07070903
id09903,0.037917268,0.0031004762,0.9589822
id03419,0.99211454,0.002565778,0.00531971
id06647,0.50049585,0.009086127,0.49041802
id16700,0.0031343782,0.9953542,0.0015114987
id08983,0.736765,0.1756849,0.08755006
id20782,0.2421609,0.54480416,0.21303494
id24494,0.99381185,0.0025308228,0.0036572535
id10495,0.005290938,0.9945575,0.00015153537
id21262,0.72195345,0.013059249,0.26498735
id25689,0.01063722,0.0072464654,0.98211634
id03705,0.03576833,0.028962526,0.9352692
id01187,0.1291093,0.8568588,0.014031932
id24649,0.8410362,0.090173624,0.06879017
id12629,0.0022382832,0.0007072477,0.99705446
id15211,0.0116241835,0.9870794,0.0012964244
id13170,0.12677322,0.015406008,0.8578208
id14801,0.9209059,0.013564721,0.06552943
id18525,0.7672374,0.035341006,0.1974216
id21963,0.9984856,0.001299372,0.0002149839
id23746,0.11392191,0.020726522,0.86535156
id18216,0.0366031,0.0022537739,0.9611431
id16493,0.0025788632,0.001308603,0.9961125
id12987,0.002591445,0.99679416,0.000614358
id04814,0.66780865,0.038383637,0.29380774
id18602,0.6112576,0.015790729,0.37295166
id23173,0.0057985038,0.9933889,0.0008126374
id21165,0.6610833,0.042088326,0.2968284
id26123,0.9980732,0.0011625931,0.0007641353
id22608,0.008017056,0.0014822093,0.9905007
id21139,0.99703395,0.0015805273,0.0013855196
id21853,0.10548802,0.8819284,0.012583638
id24128,0.9623475,0.03459975,0.0030526996
id15666,0.6143993,0.06522398,0.32037675
id11552,0.009490184,0.98496324,0.0055465987
id17621,0.07530998,0.13538831,0.78930163
id20001,0.95072037,0.032183915,0.017095676
id14166,0.6994222,0.29090974,0.009668064
id24108,0.3281363,0.5633275,0.10853621
id19871,0.0072401036,0.9833356,0.009424225
id22361,0.0060853595,0.0028777337,0.9910369
id21065,0.020741412,0.2636413,0.7156173
id20749,0.9960179,0.0014030639,0.0025790855
id20898,0.0009559877,0.99897194,7.203536e-05
id10398,0.07024931,0.027981514,0.9017692
id03578,0.40455413,0.094417065,0.5010288
id25932,0.24057573,0.020436592,0.73898774
id11133,0.07689856,0.058389597,0.8647119
id15794,0.01958804,0.9646372,0.015774755
id24479,0.99382716,0.0039577093,0.002215058
id09563,0.0019031797,0.9976392,0.0004576858
id11279,0.011629844,0.9139289,0.074441284
id26680,0.99225324,0.0009470385,0.006799703
id20529,0.27677774,0.011237624,0.71198463
id11761,0.84725696,0.099133685,0.05360941
id02337,0.00040345156,0.99905807,0.000538537
id04890,0.004162039,0.0041844756,0.9916535
id15707,0.0027831409,0.00019968685,0.99701715
id26204,0.007856345,0.012632331,0.97951126
id15611,0.8835873,0.052027844,0.06438486
id17714,0.2788361,0.5067993,0.21436462
id15392,0.99819845,0.0012130232,0.0005885502
id14685,0.00092206564,0.99792635,0.0011515989
id02508,0.46177948,0.51855385,0.019666633
id12406,0.95667076,0.03654998,0.0067792386
id24096,0.0019497623,0.9974704,0.0005798813
id19837,0.99206126,0.0032014125,0.0047373814
id25565,0.005135455,0.0012094377,0.9936551
id27598,0.99160963,0.0037404096,0.0046499656
id26085,0.8899369,0.026968988,0.08309411
id17400,0.0020803215,0.0074795573,0.99044013
id04501,0.8536632,0.051882695,0.09445411
id02468,0.0008278467,0.00093822577,0.9982339
id07394,0.79708034,0.15355164,0.04936805
id18917,0.11526693,0.8481885,0.036544524
id14083,0.6891524,0.1751725,0.1356751
id22675,0.06788684,0.050014596,0.88209856
id27343,0.015182147,0.017719973,0.9670979
id23206,0.4347211,0.43823388,0.127045
id11105,0.007452545,0.99173903,0.0008083727
id21017,0.0017898871,0.00072008185,0.99749005
id13716,0.26378113,0.09983844,0.6363804
id00352,0.0013428188,0.99824333,0.00041380725
id12173,0.042437814,0.007981528,0.94958067
id15008,0.7107907,0.20647903,0.08273033
id23347,0.22826076,0.009928819,0.76181036
id23939,0.023051083,0.017517153,0.9594317
id12090,0.22371083,0.46913296,0.3071562
id08307,0.009396464,0.98803383,0.0025697285
id21316,0.0092465915,0.030245181,0.9605082
id16457,0.03737984,0.0081279315,0.9544922
id23808,0.0037914277,0.0011377787,0.9950708
id12826,0.043062475,0.94975525,0.007182288
id16819,0.065269694,0.06386897,0.8708614
id15128,0.009531681,0.9867018,0.0037665057
id14953,0.02931243,0.95492995,0.01575759
id04083,0.98295754,0.009668501,0.007373879
id00773,0.0016631691,0.99754333,0.00079349667
id24585,0.11585869,0.040406957,0.8437344
id01362,0.0150730675,0.0013235123,0.9836035
id04514,0.93564284,0.06199167,0.0023654748
id19075,0.99662006,0.0029493568,0.0004305803
id06283,0.9759497,0.015254391,0.008795836
id19848,0.0009393262,0.99891686,0.00014385581
id02566,0.013845332,0.9628184,0.023336302
id26973,0.060393434,0.030883288,0.90872324
id09333,0.004756918,0.00023798172,0.9950051
id21745,0.024824781,0.0046007386,0.97057444
id27167,0.011297314,0.9883646,0.00033813296
id08481,0.047707606,0.8988556,0.0534368
id19456,0.98906684,0.009780576,0.0011526609
id01495,0.46695176,0.41388613,0.119162165
id15069,0.7056128,0.028270649,0.2661165
id18174,0.0038019791,0.0003648565,0.9958332
id14450,0.019026013,0.34768087,0.63329315
id04149,0.012151744,0.9845035,0.0033447363
id10972,0.004392713,0.0013163392,0.99429095
id05547,0.04026006,0.66870195,0.29103798
id17670,0.06632328,0.88894993,0.04472684
id04740,0.26483887,0.19455148,0.54060966
id24842,0.0069965054,0.0013799218,0.9916236
id26895,0.6671239,0.027317556,0.30555853
id15591,0.6319979,0.06346384,0.30453825
id20895,0.083985865,0.8888143,0.027199892
id11532,0.0013851585,0.000717409,0.9978974
id16516,0.06547787,0.0034551078,0.931067
id14940,0.011813978,0.95091844,0.03726755
id17152,0.9791956,0.017777273,0.0030271048
id12870,0.14890242,0.7656125,0.08548503
id17405,0.68218184,0.09526369,0.22255448
id22274,0.021356236,0.94249034,0.036153432
id08337,0.18045548,0.029082201,0.7904624
id19549,0.73334485,0.045116104,0.22153902
id19195,0.9948665,0.0035258434,0.0016076141
id11564,0.98485905,0.012255284,0.0028856925
id26771,0.0013971577,0.0018957957,0.996707
id24955,0.005057988,0.9879723,0.0069697
id22140,0.7551944,0.044452082,0.20035349
id19920,0.115201056,0.014150852,0.8706481
id09807,0.0031433017,0.99075246,0.006104221
id27426,0.99836546,0.00030226816,0.0013322936
id22006,0.994189,0.0036512585,0.0021597
id10604,0.5061231,0.3556757,0.13820116
id11017,0.4726983,0.49167737,0.035624344
id14335,0.0019026509,0.00059890386,0.99749845
id08707,0.92851365,0.028706098,0.042780273
id15869,0.010151625,0.0010397732,0.9888086
id20593,0.96155715,0.007824675,0.030618254
id07428,0.35842094,0.6237941,0.017784955
id11527,0.616254,0.15749891,0.2262471
id14901,0.9976941,0.0017005637,0.00060536317
id19733,0.9910937,0.0019054511,0.007000881
id24677,0.0011587893,0.99865735,0.00018386854
id26656,0.0046440754,0.0006253931,0.9947305
id11707,0.9980254,0.000949911,0.0010246416
id26218,0.037333805,0.9608509,0.001815238
id19262,0.0010202581,0.0019112846,0.99706846
id24905,0.5047309,0.3319233,0.16334577
id09170,0.98121554,0.0069323895,0.011852102
id05772,0.013797076,0.00820369,0.97799915
id25405,0.5297571,0.33359924,0.13664366
id18491,0.0028008358,0.0013582625,0.99584085
id07780,0.7100619,0.054511458,0.23542668
id01689,0.26694596,0.051750846,0.68130314
id17498,0.001473108,0.00013146858,0.9983954
id19964,0.77806735,0.15749352,0.06443912
id14525,0.036046937,0.023920484,0.94003254
id26363,0.09479569,0.08900728,0.81619704
id07108,0.018056031,0.0038051673,0.97813874
id11692,0.99240416,0.0056019574,0.001993833
id10891,0.038236436,0.92891645,0.03284715
id16743,0.019006008,0.77203643,0.20895755
id11556,0.994283,0.0035863789,0.002130553
id09116,0.2850796,0.70956033,0.005360084
id24015,0.3155373,0.09759086,0.5868718
id00347,0.06215626,0.015733799,0.9221099
id06284,0.011387379,0.0035253249,0.9850873
id18794,0.0016954144,0.9968635,0.0014411085
id10702,0.0010453027,0.9978811,0.0010735872
id19239,0.07005747,0.0020386793,0.92790383
id26016,0.9953046,0.0027784873,0.0019169048
id26227,0.16835031,0.081462204,0.7501875
id05367,0.009224399,0.9897091,0.0010664847
id09568,0.45216787,0.03744348,0.5103887
id04660,0.7875918,0.056708258,0.15569991
id04744,0.9440604,0.032844882,0.023094727
id07251,0.008854677,0.99023426,0.0009110471
id25977,0.0005876214,0.99922657,0.00018585192
id06244,0.026669394,0.015789673,0.9575409
id24560,0.022656985,0.97640204,0.0009409814
id05091,0.21836893,0.16065378,0.6209773
id27248,0.33617643,0.60710454,0.05671906
id12528,0.042042743,0.17434569,0.78361154
id27322,0.97214913,0.022513203,0.005337667
id27213,0.055392366,0.012304153,0.93230355
id18588,0.94243234,0.017581142,0.03998659
id14485,0.053698525,0.06700105,0.8793004
id27475,0.12003872,0.30609477,0.5738665
id02280,0.47000217,0.4082679,0.12172993
id24083,0.048176445,0.9466176,0.0052059847
id02321,0.0039836867,0.0011657499,0.9948506
id10299,0.0066759833,0.0008572839,0.99246675
id27680,0.99223995,0.004769817,0.002990226
id17607,0.002541436,0.0021148513,0.99534374
id06661,0.17811354,0.64291954,0.1789669
id23860,0.9925323,0.002294326,0.005173397
id26850,0.00082118175,0.99713814,0.0020407173
id16484,0.5740965,0.02181851,0.40408498
id15302,0.079090275,0.0054018362,0.91550785
id21138,0.68729925,0.25396648,0.058734242
id02525,0.33550915,0.52177715,0.14271367
id12608,0.0013761454,0.9979818,0.0006420709
id23863,0.05140116,0.006120338,0.9424785
id01755,0.9848696,0.0043668323,0.0107635325
id10567,0.95301884,0.013442045,0.033539128
id08445,0.6120536,0.23191138,0.156035
id18146,0.010526836,0.005889082,0.9835841
id22263,0.47978348,0.046125375,0.4740911
id13537,0.005059585,0.001941011,0.99299943
id19985,0.6637798,0.024950279,0.3112699
id08053,0.17892066,0.027010618,0.79406875
id18959,0.000114379385,0.9998084,7.7281744e-05
id06641,0.021105217,0.9784985,0.00039628317
id27291,0.0073366174,0.98842084,0.0042425506
id16124,0.17411914,0.014188347,0.8116925
id18221,0.0062015513,0.0035146396,0.9902838
id25670,0.99546623,0.002679054,0.0018546508
id18472,0.9933722,0.0034017563,0.0032260714
id10302,0.31836987,0.020685,0.6609451
id07721,0.0024004881,0.9970873,0.0005122252
id22148,0.009429831,0.0026469943,0.9879232
id04724,0.0003370222,0.9995491,0.00011386482
id03980,0.8286493,0.15032521,0.021025524
id11982,0.9815695,0.014847825,0.0035827002
id05566,0.0009304948,0.9988286,0.0002409038
id13235,0.1956451,0.7716832,0.03267171
id24524,0.9765628,0.016831873,0.006605388
id26783,0.28945464,0.012459935,0.69808537
id02220,0.01559489,0.97100157,0.0134035265
id17163,0.98859835,0.0050631533,0.006338534
id21903,0.99346656,0.001993985,0.0045394986
id13350,0.0013468378,0.0002615368,0.99839157
id07036,0.9980065,0.0006779674,0.0013155412
id09150,0.96935654,0.017822046,0.012821384
id22042,0.0035131455,0.0008065191,0.99568033
id19562,0.3609391,0.05459242,0.58446854
id05125,0.7340137,0.16980535,0.096180946
id19462,0.99645895,0.0025150303,0.001026051
id02265,0.79998106,0.19533384,0.0046851146
id11769,0.411878,0.5245147,0.06360731
id19021,0.7172919,0.016090848,0.26661727
id06166,0.98550135,0.0038089585,0.010689739
id26800,0.9427913,0.0055957166,0.05161299
id21422,0.06870707,0.034771703,0.8965212
id13116,0.82216734,0.1748112,0.0030214752
id05996,0.99401206,0.003400445,0.0025874279
id23318,0.9978309,0.00093101733,0.001238029
id20725,0.0014270215,0.0005602918,0.99801266
id09210,0.8643064,0.020302545,0.11539099
id25842,0.81594443,0.08932893,0.09472668
id00767,0.8318088,0.03270755,0.13548365
id05036,0.0072387764,0.9913503,0.0014109223
id14853,0.059401307,0.016769743,0.92382896
id16946,0.0027755783,0.0018866075,0.99533784
id26804,0.21855938,0.6257028,0.15573779
id24061,0.0021889936,0.007704773,0.9901063
id19861,0.99534035,0.003300609,0.0013590807
id18210,0.3650687,0.0148582375,0.6200731
id24313,0.17254345,0.007704068,0.8197525
id15960,0.15453748,0.27955145,0.56591105
id14037,0.9955493,0.0032950365,0.0011556114
id17785,0.0017174773,0.0009864355,0.99729604
id19362,0.16158257,0.0017027565,0.8367146
id10372,0.9959926,0.0025967327,0.0014106972
id03061,0.16402562,0.7918463,0.044128146
id27583,0.032769885,0.0015359166,0.9656942
id22055,0.9954342,0.0006915771,0.0038741643
id07920,0.013617084,0.98217404,0.0042088344
id16813,0.20747036,0.2537882,0.5387414
id03088,0.04381644,0.4312966,0.52488697
id03026,0.004683499,0.99276567,0.002550815
id09934,0.9990225,0.00023520133,0.0007422787
id21452,0.94306993,0.032699578,0.024230447
id05576,0.013868281,0.014478862,0.9716529
id22391,0.009559502,0.0065210257,0.98391944
id10554,0.79250956,0.14921029,0.058280155
id03291,0.029872399,0.007979901,0.9621477
id23280,0.9292619,0.016428176,0.05430992
id17777,0.0037933728,0.00042781842,0.9957788
